thread,action,start,end
3,updateVehicle,1684248817635,1684248817999
3,updateVehicle,1684248817999,1684248818302
3,updateVehicle,1684248818302,1684248818695
3,addVehicle,1684248818695,1684248819013
3,updateVehicle,1684248819013,1684248819499
3,updateVehicle,1684248819499,1684248819816
3,updateVehicle,1684248819816,1684248820150
3,updateVehicle,1684248820150,1684248820549
3,updateVehicle,1684248820549,1684248820873
3,updateVehicle,1684248820873,1684248821243
3,updateVehicle,1684248821243,1684248821604
3,updateVehicle,1684248821604,1684248821959
3,updateVehicle,1684248821959,1684248822308
3,addVehicle,1684248822308,1684248822661
3,updateVehicle,1684248822661,1684248822969
3,updateVehicle,1684248822969,1684248823300
3,updateVehicle,1684248823300,1684248823629
3,updateVehicle,1684248823629,1684248823994
3,updateVehicle,1684248823995,1684248824314
3,updateVehicle,1684248824314,1684248824732
3,updateVehicle,1684248824733,1684248825083
3,addVehicle,1684248825083,1684248825435
3,updateVehicle,1684248825435,1684248825845
3,updateVehicle,1684248825845,1684248826142
3,updateVehicle,1684248826142,1684248826570
3,updateVehicle,1684248826570,1684248826866
3,addVehicle,1684248826866,1684248827240
3,updateVehicle,1684248827240,1684248827608
3,updateVehicle,1684248827608,1684248828005
3,updateVehicle,1684248828005,1684248828289
3,updateVehicle,1684248828290,1684248828641
3,updateVehicle,1684248828641,1684248829007
3,updateVehicle,1684248829007,1684248829417
3,updateVehicle,1684248829417,1684248829717
3,updateVehicle,1684248829717,1684248830017
3,addVehicle,1684248830017,1684248830372
3,updateVehicle,1684248830372,1684248830764
3,updateVehicle,1684248830764,1684248831111
3,updateVehicle,1684248831111,1684248831460
3,updateVehicle,1684248831460,1684248831885
3,updateVehicle,1684248831885,1684248832253
3,updateVehicle,1684248832253,1684248832590
3,updateVehicle,1684248832590,1684248832932
3,updateVehicle,1684248832932,1684248833327
3,addVehicle,1684248833327,1684248833696
3,updateVehicle,1684248833696,1684248834099
3,updateVehicle,1684248834099,1684248834436
3,updateVehicle,1684248834437,1684248834761
3,updateVehicle,1684248834761,1684248835088
3,updateVehicle,1684248835088,1684248835407
3,updateVehicle,1684248835407,1684248835809
3,updateVehicle,1684248835809,1684248836171
3,updateVehicle,1684248836171,1684248836505
3,updateVehicle,1684248836505,1684248836858
3,updateVehicle,1684248836858,1684248837200
3,addVehicle,1684248837200,1684248837602
3,updateVehicle,1684248837602,1684248837960
3,updateVehicle,1684248837960,1684248838330
3,updateVehicle,1684248838330,1684248838656
3,updateVehicle,1684248838656,1684248839001
3,addVehicle,1684248839001,1684248839366
3,updateVehicle,1684248839366,1684248839772
3,updateVehicle,1684248839772,1684248840129
3,updateVehicle,1684248840129,1684248840513
3,addVehicle,1684248840513,1684248840882
3,updateVehicle,1684248840882,1684248841541
3,updateVehicle,1684248841541,1684248841878
3,updateVehicle,1684248841878,1684248842207
3,addVehicle,1684248842208,1684248842560
3,updateVehicle,1684248842560,1684248842880
3,updateVehicle,1684248842880,1684248843253
3,updateVehicle,1684248843253,1684248843569
3,updateVehicle,1684248843569,1684248843929
3,updateVehicle,1684248843929,1684248844309
3,updateVehicle,1684248844309,1684248844639
3,updateVehicle,1684248844639,1684248845021
3,updateVehicle,1684248845021,1684248845361
3,updateVehicle,1684248845361,1684248845703
3,updateVehicle,1684248845703,1684248846028
3,addVehicle,1684248846029,1684248846404
3,updateVehicle,1684248846404,1684248846740
3,updateVehicle,1684248846740,1684248847109
3,updateVehicle,1684248847109,1684248847469
3,updateVehicle,1684248847469,1684248847783
3,updateVehicle,1684248847783,1684248848204
3,updateVehicle,1684248848204,1684248848532
3,updateVehicle,1684248848532,1684248849004
3,updateVehicle,1684248849004,1684248849410
3,updateVehicle,1684248849410,1684248849781
3,addVehicle,1684248849782,1684248850142
3,updateVehicle,1684248850142,1684248850492
3,updateVehicle,1684248850492,1684248850819
3,updateVehicle,1684248850819,1684248851154
3,updateVehicle,1684248851154,1684248851490
3,updateVehicle,1684248851490,1684248851859
3,updateVehicle,1684248851859,1684248852236
3,addVehicle,1684248852236,1684248852638
3,updateVehicle,1684248852638,1684248852958
3,updateVehicle,1684248852958,1684248853305
3,updateVehicle,1684248853305,1684248853658
3,updateVehicle,1684248853658,1684248853991
3,updateVehicle,1684248853991,1684248854334
3,updateVehicle,1684248854334,1684248854671
3,updateVehicle,1684248854671,1684248855015
3,updateVehicle,1684248855015,1684248855459
3,updateVehicle,1684248855459,1684248855758
3,updateVehicle,1684248855758,1684248856105
3,addVehicle,1684248856105,1684248856475
3,updateVehicle,1684248856475,1684248856813
3,updateVehicle,1684248856813,1684248857172
3,updateVehicle,1684248857172,1684248857486
3,addVehicle,1684248857486,1684248857824
3,updateVehicle,1684248857824,1684248858188
3,updateVehicle,1684248858188,1684248858533
3,updateVehicle,1684248858533,1684248858911
3,updateVehicle,1684248858911,1684248859268
3,updateVehicle,1684248859268,1684248859561
3,updateVehicle,1684248859561,1684248859909
3,updateVehicle,1684248859909,1684248860209
3,updateVehicle,1684248860210,1684248860601
3,updateVehicle,1684248860602,1684248860930
3,addVehicle,1684248860930,1684248861267
3,updateVehicle,1684248861268,1684248861616
3,addVehicle,1684248861616,1684248862014
3,updateVehicle,1684248862014,1684248862308
3,updateVehicle,1684248862308,1684248862712
3,updateVehicle,1684248862712,1684248863001
3,updateVehicle,1684248863001,1684248863302
3,updateVehicle,1684248863302,1684248863651
3,updateVehicle,1684248863651,1684248864005
3,addVehicle,1684248864005,1684248864373
3,updateVehicle,1684248864373,1684248864706
3,updateVehicle,1684248864706,1684248865061
3,updateVehicle,1684248865061,1684248865528
3,updateVehicle,1684248865528,1684248865840
3,addVehicle,1684248865840,1684248866190
3,updateVehicle,1684248866190,1684248866523
3,updateVehicle,1684248866523,1684248866899
3,updateVehicle,1684248866899,1684248867293
3,updateVehicle,1684248867293,1684248867624
3,updateVehicle,1684248867624,1684248867946
3,updateVehicle,1684248867946,1684248868301
3,updateVehicle,1684248868301,1684248868640
3,updateVehicle,1684248868640,1684248869113
3,addVehicle,1684248869113,1684248869541
3,updateVehicle,1684248869541,1684248869956
3,updateVehicle,1684248869956,1684248870274
3,updateVehicle,1684248870274,1684248870818
3,updateVehicle,1684248870818,1684248871194
3,updateVehicle,1684248871194,1684248871531
3,updateVehicle,1684248871532,1684248871861
3,updateVehicle,1684248871861,1684248872202
3,addVehicle,1684248872202,1684248872497
3,updateVehicle,1684248872497,1684248872795
3,addVehicle,1684248872796,1684248873130
3,updateVehicle,1684248873130,1684248873461
3,updateVehicle,1684248873461,1684248873790
3,addVehicle,1684248873790,1684248874158
3,updateVehicle,1684248874158,1684248874615
3,updateVehicle,1684248874616,1684248874907
3,addVehicle,1684248874907,1684248875354
3,updateVehicle,1684248875354,1684248875673
3,updateVehicle,1684248875673,1684248875986
3,updateVehicle,1684248875986,1684248876367
3,updateVehicle,1684248876367,1684248876708
3,addVehicle,1684248876708,1684248877063
3,updateVehicle,1684248877063,1684248877428
3,updateVehicle,1684248877428,1684248877789
3,updateVehicle,1684248877789,1684248878131
3,updateVehicle,1684248878131,1684248878475
3,updateVehicle,1684248878475,1684248878795
3,updateVehicle,1684248878795,1684248879150
3,addVehicle,1684248879150,1684248879476
3,updateVehicle,1684248879476,1684248879933
3,updateVehicle,1684248879933,1684248880278
3,addVehicle,1684248880278,1684248880628
3,updateVehicle,1684248880628,1684248880929
3,updateVehicle,1684248880929,1684248881220
3,updateVehicle,1684248881220,1684248881592
3,addVehicle,1684248881592,1684248882022
3,updateVehicle,1684248882022,1684248882320
3,updateVehicle,1684248882320,1684248882670
3,updateVehicle,1684248882670,1684248883018
3,updateVehicle,1684248883018,1684248883380
3,updateVehicle,1684248883380,1684248883781
3,updateVehicle,1684248883781,1684248884085
3,updateVehicle,1684248884085,1684248884492
3,updateVehicle,1684248884493,1684248884840
3,updateVehicle,1684248884840,1684248885362
3,updateVehicle,1684248885362,1684248885714
3,addVehicle,1684248885714,1684248886131
3,updateVehicle,1684248886131,1684248886589
3,updateVehicle,1684248886589,1684248887028
3,addVehicle,1684248887028,1684248887412
3,updateVehicle,1684248887412,1684248887715
3,updateVehicle,1684248887715,1684248888018
3,updateVehicle,1684248888018,1684248888350
3,addVehicle,1684248888350,1684248888745
3,updateVehicle,1684248888745,1684248889058
3,updateVehicle,1684248889058,1684248889385
3,updateVehicle,1684248889385,1684248889781
3,addVehicle,1684248889781,1684248890274
3,updateVehicle,1684248890274,1684248890741
3,updateVehicle,1684248890741,1684248891061
3,updateVehicle,1684248891061,1684248891410
3,updateVehicle,1684248891410,1684248891794
3,updateVehicle,1684248891794,1684248892294
3,updateVehicle,1684248892294,1684248892631
3,updateVehicle,1684248892631,1684248892923
3,updateVehicle,1684248892923,1684248893261
3,addVehicle,1684248893261,1684248893642
3,updateVehicle,1684248893642,1684248893985
3,updateVehicle,1684248893985,1684248894385
3,updateVehicle,1684248894385,1684248894776
3,updateVehicle,1684248894776,1684248895118
3,updateVehicle,1684248895118,1684248895480
3,updateVehicle,1684248895480,1684248895838
3,updateVehicle,1684248895838,1684248896242
3,updateVehicle,1684248896242,1684248896537
3,updateVehicle,1684248896537,1684248896866
3,updateVehicle,1684248896866,1684248897203
3,addVehicle,1684248897203,1684248897585
3,updateVehicle,1684248897585,1684248897927
3,addVehicle,1684248897927,1684248898296
3,updateVehicle,1684248898296,1684248898679
3,addVehicle,1684248898680,1684248899010
3,updateVehicle,1684248899010,1684248899320
3,updateVehicle,1684248899320,1684248899691
3,updateVehicle,1684248899691,1684248900012
3,updateVehicle,1684248900012,1684248900364
3,updateVehicle,1684248900364,1684248900697
3,addVehicle,1684248900697,1684248901045
3,updateVehicle,1684248901045,1684248901384
3,updateVehicle,1684248901384,1684248901849
3,updateVehicle,1684248901849,1684248902191
3,updateVehicle,1684248902191,1684248902538
3,updateVehicle,1684248902538,1684248902913
3,updateVehicle,1684248902913,1684248903290
3,updateVehicle,1684248903291,1684248903633
3,updateVehicle,1684248903633,1684248903943
3,addVehicle,1684248903943,1684248904292
3,updateVehicle,1684248904292,1684248904665
3,updateVehicle,1684248904665,1684248905069
3,updateVehicle,1684248905069,1684248905386
3,updateVehicle,1684248905386,1684248905703
3,updateVehicle,1684248905703,1684248906102
3,addVehicle,1684248906102,1684248906565
3,updateVehicle,1684248906565,1684248906978
3,updateVehicle,1684248906978,1684248907452
3,updateVehicle,1684248907452,1684248907805
3,updateVehicle,1684248907805,1684248908142
3,updateVehicle,1684248908142,1684248908517
3,updateVehicle,1684248908517,1684248908893
3,addVehicle,1684248908894,1684248909381
3,updateVehicle,1684248909382,1684248909771
3,updateVehicle,1684248909771,1684248910209
3,updateVehicle,1684248910209,1684248910646
3,updateVehicle,1684248910647,1684248911044
3,updateVehicle,1684248911044,1684248911390
3,updateVehicle,1684248911390,1684248911711
3,updateVehicle,1684248911711,1684248912150
3,updateVehicle,1684248912150,1684248912658
3,addVehicle,1684248912658,1684248913066
3,updateVehicle,1684248913066,1684248913412
3,updateVehicle,1684248913412,1684248913779
3,updateVehicle,1684248913779,1684248914113
3,updateVehicle,1684248914113,1684248914442
3,updateVehicle,1684248914443,1684248914830
3,addVehicle,1684248914831,1684248915189
3,updateVehicle,1684248915189,1684248915529
3,addVehicle,1684248915529,1684248915916
3,updateVehicle,1684248915916,1684248916247
3,updateVehicle,1684248916248,1684248916659
3,updateVehicle,1684248916659,1684248916993
3,addVehicle,1684248916993,1684248917346
3,updateVehicle,1684248917346,1684248917686
3,updateVehicle,1684248917686,1684248917947
3,updateVehicle,1684248917947,1684248918340
3,updateVehicle,1684248918340,1684248918730
3,updateVehicle,1684248918730,1684248919086
3,addVehicle,1684248919086,1684248919437
3,updateVehicle,1684248919437,1684248919769
3,updateVehicle,1684248919769,1684248920162
3,updateVehicle,1684248920162,1684248920511
3,updateVehicle,1684248920511,1684248920852
3,updateVehicle,1684248920853,1684248921174
3,addVehicle,1684248921174,1684248921552
3,updateVehicle,1684248921552,1684248921884
3,addVehicle,1684248921885,1684248922295
3,updateVehicle,1684248922295,1684248922667
3,updateVehicle,1684248922667,1684248922974
3,addVehicle,1684248922974,1684248923325
3,updateVehicle,1684248923325,1684248923657
3,updateVehicle,1684248923657,1684248924124
3,updateVehicle,1684248924124,1684248924487
3,updateVehicle,1684248924487,1684248924827
3,updateVehicle,1684248924827,1684248925135
3,updateVehicle,1684248925135,1684248925523
3,updateVehicle,1684248925523,1684248925838
3,updateVehicle,1684248925838,1684248926186
3,addVehicle,1684248926186,1684248926551
3,updateVehicle,1684248926551,1684248926924
3,updateVehicle,1684248926924,1684248927234
3,updateVehicle,1684248927234,1684248927593
3,updateVehicle,1684248927593,1684248927908
3,updateVehicle,1684248927908,1684248928260
3,updateVehicle,1684248928260,1684248928588
3,updateVehicle,1684248928588,1684248928951
3,updateVehicle,1684248928951,1684248929335
3,addVehicle,1684248929335,1684248929724
3,updateVehicle,1684248929724,1684248930050
3,updateVehicle,1684248930050,1684248930385
3,updateVehicle,1684248930385,1684248930724
3,updateVehicle,1684248930724,1684248931133
3,updateVehicle,1684248931133,1684248931497
3,updateVehicle,1684248931497,1684248931842
3,updateVehicle,1684248931842,1684248932209
3,updateVehicle,1684248932209,1684248932538
3,updateVehicle,1684248932538,1684248932901
3,updateVehicle,1684248932901,1684248933225
3,addVehicle,1684248933225,1684248933571
3,updateVehicle,1684248933571,1684248933893
3,updateVehicle,1684248933893,1684248934221
3,updateVehicle,1684248934221,1684248934539
3,updateVehicle,1684248934539,1684248934960
3,updateVehicle,1684248934960,1684248935341
3,updateVehicle,1684248935341,1684248935679
3,updateVehicle,1684248935679,1684248936018
3,updateVehicle,1684248936018,1684248936361
3,updateVehicle,1684248936361,1684248936714
3,addVehicle,1684248936714,1684248937099
3,updateVehicle,1684248937100,1684248937439
3,updateVehicle,1684248937439,1684248937759
3,updateVehicle,1684248937760,1684248938164
3,updateVehicle,1684248938164,1684248938496
3,updateVehicle,1684248938496,1684248938830
3,addVehicle,1684248938830,1684248939200
3,updateVehicle,1684248939200,1684248939601
3,updateVehicle,1684248939602,1684248940003
3,addVehicle,1684248940003,1684248940354
3,updateVehicle,1684248940354,1684248940723
3,updateVehicle,1684248940723,1684248941062
3,updateVehicle,1684248941062,1684248941426
3,updateVehicle,1684248941426,1684248941816
3,updateVehicle,1684248941816,1684248942134
3,updateVehicle,1684248942134,1684248942469
3,updateVehicle,1684248942469,1684248942832
3,addVehicle,1684248942832,1684248943242
3,updateVehicle,1684248943242,1684248943636
3,updateVehicle,1684248943636,1684248943980
3,updateVehicle,1684248943980,1684248944305
3,updateVehicle,1684248944305,1684248944645
3,updateVehicle,1684248944645,1684248944989
3,addVehicle,1684248944989,1684248945356
3,updateVehicle,1684248945356,1684248945688
3,addVehicle,1684248945688,1684248946046
3,updateVehicle,1684248946046,1684248946365
3,updateVehicle,1684248946365,1684248946709
3,addVehicle,1684248946709,1684248947098
3,updateVehicle,1684248947098,1684248947431
3,updateVehicle,1684248947431,1684248947779
3,updateVehicle,1684248947779,1684248948093
3,updateVehicle,1684248948093,1684248948407
